user_id,business_id,stars
Samantha,qmymSqVwHYRqdwfcBatzpQ,4.0
Norm,MZQl_we6XqRqxbnv3FpEpQ,4.0
Bruce,uwpPniaFEVkK5T_PWdQZ0A,4.0
Jason,oXFRaSgcT9GwCWfC9lf8dg,4.0
Mel,tf8Ge1hPe-zGZIHI2Cgvyg,3.0
Abby,dhbJ85DAPBDrUjPK6uh44A,4.0
Nadine,1EbdmUMbrS12DougfSOqHw,4.0
Michelle,sk0stgY4NDJYOX1MbNJ3Pg,4.0
Chris,epQzqMPbNjh5t0Td3T6TJA,3.0
Juan,7Ny2GHLw8xl_kXfhfrvh5w,4.0
Yee Gan,-U7tvCtaraTQ9b0zBhpBMA,4.0
Sandy,AXyptrkdFAkZ608lOFIJYA,4.0
Norm,4oxLboB6UEcBxRwEjMrXag,4.0
Jennifer,_mqq_v8JdyPQ3ARitdHQUw,4.0
Gerald,ejmuHlSnOJvrgjr0B68T5g,4.0
Rob,GCRvrxMSC1nzShyM4Y-guQ,4.0
Samantha,0FbFqMBLRGRRdZlGJeXjug,4.0
Gabi,pr2nYg8i4mjW6J2fM-Y5dA,4.0
Jennifer,PNTyiqS7R-0c1ofxOfDijQ,4.0
Rob,SI64tNkZbAyLs0zBs1rm-g,3.0
Messer,CAy7twD5McMiNrkFWOUn7g,5.0
Tiffany,GLJXTwH9KWrNbu-_xfBmpw,4.0
Lia,LYWbyu1EQM2o5hwHG5_Ldg,5.0
Chris,8AAHDz9VIAvq8XbKJHrSrg,4.0
Jennifer,lUstDPzw7aEmnHoR2L_SYw,3.0
Samantha,YPK024huhY2np5hJ_5qWCw,3.0
Chris,epQzqMPbNjh5t0Td3T6TJA,4.0
Bruce,b42EKdSk61zd_FEqEwioYQ,4.0
Lisa,ewWGrjlWHkXXBsLinpauKQ,3.0
Jennifer,DM6SwVs5ksGe9mWKO94Q0A,4.0
Matthew,Lhsfy2uf8LyhMYgjbop7Sw,4.0
Mindy,3b14ebd1k9y7VJbp5hC0gg,4.0
Denise,CNCTGLwM8L4eNp7x0z9XFw,3.0
Chris,alncf_6juI-sJJ5afONm0g,1.0
Jennifer,qVri-kxCnhQjXuU4cmhANA,4.0
Mel,umUWVSEV2JfVKBmkFYx_qw,4.0
Arnel,7I4TUpw38kLnkuQkoe0QuQ,3.0
Amanda,g8oxQ1Ji9mr9PMjhEfaWSg,3.0
Chad,_J_x_RaYTqAqAuCwgRhnRQ,3.0
Franco,aVkVDJ01OgvNwhlCUz_bng,3.0
J,QgXTuzc_i8dO_p2XD7PP0Q,4.0
Monica,f_eiOrEcMnkHB7GvQVOHkQ,4.0
J,6F5jq6nJmZZjmwxOIhSrAQ,4.0
Gourmet,RVCJYTb_1rGKRFQZjGKm9Q,4.0
Michael,2LNnIARy-lGmrlEMZSxZ1w,2.0
Jim,5GwFUNl6nsDsMuv435G1Eg,4.0
J,sKhDrZFCJqfRNylkHrIDsQ,4.0
Jennifer,uczILVmOHqosb7XZeDSlOw,5.0
Jennifer,faPVqws-x-5k2CQKDNtHxw,4.0
Dominik,pIGh1N_7LGD4wEgWmIai2w,4.0
Stefany,xXtWrRKn8A708BfaNs1nZw,3.0
Neal,k1VQF6auj3RQT-QjMWtrEw,4.0
J,CiOQ9oUDt9lH-z-cR1ngOw,4.0
Jennifer,2DUdvdQE8FOxCHHp59HHzw,4.0
Jennifer,7eQoxWr9RzyCB9IFvqHUPA,4.0
Demitri,5TX8o0vsxFsu9_QPhoeI4A,4.0
Gourmet,mGjyaCZUVvFhO8nolbDdnQ,5.0
Michael,5VXxZIMgoKRWbNa6x9kMfw,5.0
Coty,pH0BLkL4cbxKzu471VZnuA,3.0
Karen,D_7ee6sxfuzfBLYQ_02D2Q,5.0
Jennifer,3saG51hM2M14G5f-QwhGhg,4.0
Mel,C2T7ecxqsVu99PhSqT3c3g,4.0
Mel,j7HO1YeMQGYo3KibMXZ5vg,4.0
Kimberly,faPVqws-x-5k2CQKDNtHxw,4.0
Jennifer,cHdJXLlKNWixBXpDwEGb_A,3.0
Samantha,LYWbyu1EQM2o5hwHG5_Ldg,4.0
Deb,RrXlDMjW30v2KatCxOobdQ,4.0
Jocelyn,N9YyuTEBnWM1Day_Yuu97g,2.0
PatrickJ,qsJkjQoM3Hdg6Gtqp2S9_w,3.0
Nicole,euU-s-H94YBxGcc3cAJVag,5.0
Matthew,99SN6hku1PToQ2E3-4h8CA,3.0
Jennifer,rwSTI3PzUQObweyPOGjNCw,4.0
Nicole,UYnkAU9BNjQmcFXtFgGWvg,3.0
J,2HPiUZQOKuc8dg9JQmzNLg,3.0
Angela,9KmvrnyjWTr4sly0Dt770g,3.0
Karen,ZRHSidI7IIeXhTHMc9L_gw,4.0
Jennifer,_MVSmAYSl4RkgXBg5e8JaQ,3.0
Jennifer,Fiq23fXJAcFsobkQaRqIkQ,3.0
Neal,TywR-VhheOAi0kGlKwclpg,5.0
J,e4MNFqh-atIp1wbtEXaRnQ,4.0
Jennifer,7JL9pomC3Gj0gpaV4_X42A,4.0
Gourmet,QoRL0_AwNV-GkHFe8tvp2g,5.0
Realtor Karl,oxwGyA17NL6c5t1Etg5WgQ,3.0
Amuse,Ql5npMMRWKurN99tgA-g5w,4.0
Andrew,16Fplxu-OwVmTEFxQAUP4g,3.0
Randy,XXW_OFaYQkkGOGniujZFHg,4.0
Derek,diaiQrxYFU1V5qxrFnW9fg,5.0
Jennifer,_ZLyYJUy8bJJplTyVi1Oug,3.0
Jennifer,y6HUE8dzHU-PWZ1mkVfSnA,2.0
Stefany,jX9DocoiY4Bo9EUkaTSqvg,2.0
Brad,1VKjDpPJdVoiRc8I9f7U9g,4.0
Jando,EFm6g3-nJ-ARyE6hptArfA,2.0
Tiffany,YF4QJ_j-PM7cMZja6K1MwQ,5.0
Michael,jozzH4XCEM9yQFjLAc3_zA,4.0
Stefany,yL7bX_72vw6f7p3tzLV3dA,4.0
Juan,QvyG5fZ0mxo5yeLY8jabCA,4.0
Mel,rvnTFEq7R2ZHg0_CYbBNFw,3.0
Stefany,IeXVSmtOx0-kntCM_ZX0Zw,3.0
Norm,SYGbbZlLk81_bOlBptbS7A,4.0
PatrickJ,16-Ne-iDt5HpHWIP9fOmhw,5.0
Owen,BTtw9tkW4fw41L4s_PasrA,4.0
Jennifer,I49nMBeU3fke0W_qCkmU8g,5.0
Michael,BNDP3up8Ltn7oVXEt4YLqw,2.0
Jennifer,A4zLP5AyKEEHQr_dWEZKig,4.0
David,N6MzDoao6s68nAIW8vS9dQ,4.0
Michelangelo,3fdtp-bzoE4ZgTakkcEBzQ,5.0
Cynthia,gFjHMjQXn5pbObxJupiuPA,4.0
Chad,fD44IFB9Xxo5pkWXSJes7w,3.0
Jeremy,3b14ebd1k9y7VJbp5hC0gg,4.0
Karen,I49nMBeU3fke0W_qCkmU8g,4.0
Owen,xbmxzInleHymSlaERwhMng,1.0
Michelle,-U7tvCtaraTQ9b0zBhpBMA,3.0
Stefany,TCoBE_BkDRrK0bWrh5VueQ,3.0
Dani,TTDMJetAQKfxVzKZy4Z_2Q,1.0
J,aVkVDJ01OgvNwhlCUz_bng,4.0
Jennifer,vdloJPM3bSpQTMlwdFek2A,3.0
Doctor,68O4uYCd0YToLOLqHTBSZQ,4.0
Jess,osSwv6CJy5hDKQdOKeyTow,4.0
Yuko,iE71iwcSljg3xm2GB2Y9aA,5.0
Jennifer,fyJAqmweGm8VXnpU4CWGNw,3.0
Kim,L-zHt7gZITG1z8l7TZ4dUg,3.0
Emily,Vs7gc9EE3k9wARuUcN9piA,5.0
Jennifer,6ANVuBMmpkXpFd5Hzkn4_Q,4.0
Dani,Dtpz1xnewrZQOdkkQeR7pA,3.0
Norm,8bZ49zy4KlFVu5teFETYhQ,4.0
Dani,bcJmbFHVAkLFqhJbUTdbyQ,3.0
Demitri,qMvFVGxwsr17Fq2JinI-zg,5.0
Rob,pH0BLkL4cbxKzu471VZnuA,5.0
Nish,ujHiaprwCQ5ewziu0Vi9rw,4.0
Chad,j2vNoPv7Jzvvj7rbsT7vAA,3.0
MaryLou,nGcpsAhLQKlkJ6FQKfT69A,5.0
Stefan,HdF7xQ2MtvVrpLkHB8eiiA,3.0
Jason,o47aY911-1rK9tHeXOWxFg,4.0
Uncle Fishbits Aeneas,JxKWfZ6hG8iRnK8QL65jTw,3.0
Emily,g8oxQ1Ji9mr9PMjhEfaWSg,3.0
Jennifer,IkilcGqiN3_sQk-VvnoAeg,5.0
Jim,n8RVrpWpcd3HprzEnJ3RxA,3.0
Jennifer,VVW8mxu8Ru2UR3lVJYA81Q,3.0
Kenneth,U6ZPS03Nnm-peYC0q_bV6Q,3.0
Karen,yNPh5SO-7wr8HPpVCDPbXQ,4.0
Jennifer,H7_QV4LceybuWhuuIhlp_w,2.0
Wanugee,QS3QxI7u5PRdtbGgI0-UsA,5.0
Mark,PrOaPWv4lcAFCrmpRvfJHA,2.0
Nadine,65GMvjjrsvyR9pxxAys7qg,5.0
Gourmet,OdeDt-ceeNTu7LSTUqqBbA,5.0
Eric,ewd4zzAQ-jWF4AO4TfDD0w,3.0
Doctor,ujHiaprwCQ5ewziu0Vi9rw,4.0
J,atVh8viqTj-sqDJ35tAYVg,4.0
Adrienne,ZCXjNG1EBFiKKMtR9DOTGg,3.0
Mel,EwxhzR-VghhMsRObXLMitw,4.0
Miriam,FvVSy2r7_zDEhZWqLgjXNQ,4.0
Marilyn,SMbGomnGbH9YrOoKhDBMDQ,3.0
Karen,DVfCbJhJUDWRlUfrKzaKOA,2.0
Elena,4hG2j_ibsNblDgqei05U_g,3.0
Kent,h0fQdldYxuG1Utc_ZK1z0A,4.0
Adrienne,ujKxpaUmTUVpGRBFSvZfbg,5.0
Emily,W3ia8dkoGGRYEfFg_BiyPg,4.0
Jennifer,yAXWKWRTs4wNy-zrJgoeXQ,4.0
Monica,yNVcnSaMSrTmjJBMrHTy9w,3.0
Gabi,Ja4stXdNYr39u5CZHMNtjw,3.0
Emily,1u6-Fy87nmWyGlG0VA1jqQ,4.0
Denise,ygLcYFoKRP3PcUXcDKnz0w,3.0
Jennifer,kPorLswaS8h4xy-notLk9Q,2.0
Jocelyn,oD-C0IhodDOtWWOiNm2txA,3.0
Cat,ujHiaprwCQ5ewziu0Vi9rw,2.0
Matthew,o47aY911-1rK9tHeXOWxFg,3.0
Mel,tMYYSWyTppDcF070Hmy-kQ,4.0
Jennifer,Lm61pehc-oyqR6DBAAQNCg,2.0
Norm,ujHiaprwCQ5ewziu0Vi9rw,4.0
Emily,_F3AMoo_zdl-he384ISQbw,5.0
Anthony,sLNZEJbUBn1WULXewLrRFA,2.0
Danielle,mz9ltimeAIy2c2qf5ctljw,4.0
Jennifer,77h11eWv6HKJAgojLx8G4w,4.0
Michael,jScBTQtdAt-8RshaiBEHgw,5.0
Jen,8060bff0Oq35DZ63JZATvA,4.0
Stefany,1c_jEfvQBPXZ5YUaAMYJrQ,4.0
Chad,E2PUvccjQc8fmmPQ-bFg_w,4.0
Michael,O7UMzd3i-Zk8dMeyY9ZwoA,5.0
Steph,pH0BLkL4cbxKzu471VZnuA,5.0
Jen,heitAbSJRbF9xE9FoiiwhA,2.0
Owen,axMME38mU9sHuZL8EfZn8w,3.0
J,6ccBGT9OiY4BWWgKSzMG-w,3.0
Andrea,77h11eWv6HKJAgojLx8G4w,3.0
Eric,BIbjBxoiJLS8CnNsSP64TQ,3.0
Jennifer,WEw08dCcOiwH3Sw1f_8DKQ,3.0
David,GCRvrxMSC1nzShyM4Y-guQ,3.0
Jennifer,L6R2Op88NkoG1EGxlVvdRQ,3.0
Norm,fgA9aoU0gNK80hhXhiUpSQ,4.0
Jason,z4CYPDxL_L74GnaD35a9Yw,5.0
Johnny,D7CnTsm8SCmbQghz1ioPdw,4.0
Bruce,pvXdMR9tcQlwXcXJLllmPg,4.0
Stefany,2dCnTMv3Hh-fM8bOjYS4Xw,4.0
Rob,HNpogRK7eWUmUQgNTMD6lA,4.0
Andrew,mzGBNRnQj7Jcyj0qntt7ag,3.0
Gabi,biaUeDixyMpxuD6440quZg,4.0
Chad,YWm5z2mu-C-pUuL86fcFxQ,4.0
Brad,pVCF9rIPF4y697QeRMpweA,1.0
Maggie,uZuh51lXu7tsrC8RAwkg1A,4.0
PatrickJ,YfpcrQbCMDE89aAlqg1SJQ,3.0
Michael,Q0EZmATxDphzRMszNV2LVg,4.0
Gabi,atNpoWy_XrhT9EUIEP6azg,4.0
Opal,faPVqws-x-5k2CQKDNtHxw,5.0
Jennifer,VUknuJV7f9DoqiYdsb1BLg,4.0
Kenneth,Yw-R7D38MuDFNNcL6i-0Ww,4.0
Shila,yWxL9xODQvI1EnPMPGp1pw,4.0
Allister,ujHiaprwCQ5ewziu0Vi9rw,3.0
PatrickJ,rTZVcJZ8G80i6NjLw0SW8Q,3.0
Tiffany,F2Yjq8hPFonpLK00-j8oiA,5.0
MaryLou,4uecM2phnKELiEJ8GN9mRw,4.0
Juan,UGyEr_PMA-v1cuim0gMPlQ,4.0
Keila,VUtazCTIc0aoOrQprP_s-Q,2.0
Bruce,nuhx24_a0iySSpAfQe2DAg,2.0
Danielle,N-L7ISdndWsIWdK0fn29wg,3.0
Nicole,i60v66vwf1A13YqcIqGD_A,4.0
Brad,KPPjKg1kV2nzLidTXljQZA,4.0
Jennifer,p7VQ6-hzgpg7jzRp10wAZg,4.0
Bruce,vodVvMALuQPScQJpLhfcyg,4.0
Karen,b-eBpj5t6dGdCwJN_9w5jg,4.0
Corey,ujHiaprwCQ5ewziu0Vi9rw,4.0
Wanugee,py6ELbh_6xp6-A80glqKpA,3.0
Karen,ygZSfAsnlztdeWZOlJA2Ug,4.0
Rob,PVHuPORXFRlHOOP7ePTakg,3.0
J,eQfYZrSuzE6B4vkmu74H6w,3.0
Jennifer,gn-pwBK7Yitj6YPXNIvGsA,5.0
Brad,YmOWkved7K8q3eXgf4NNnA,5.0
Derek,iNhP0ejUf2jVzaR5YCOoEQ,3.0
Deb,6fPQJq4f_yiq1NHn0fd11Q,4.0
Samantha,YPK024huhY2np5hJ_5qWCw,5.0
Shannon,c3gYZ3SkTwlS8XpMvsjhxg,3.0
Chris,epQzqMPbNjh5t0Td3T6TJA,1.0
Amanda,HhVmDybpU7L50Kb5A0jXTg,3.0
Bruce,b9caA3rPbseGPG1oycDiCA,4.0
Jennifer,1Epby_tsFDci4sP0Nbjwsw,2.0
Rob,fqBnZxSkG287OOyU9LvTig,5.0
M,DVfCbJhJUDWRlUfrKzaKOA,2.0
Samantha,zKqWjDZHo-lk7_E3hHkORg,3.0
Helen,_pBXtjN43eqMV0XZTz7nmw,3.0
Rachel,LtXy1VinKWfuLFslVarKRw,5.0
Amuse,yNVcnSaMSrTmjJBMrHTy9w,5.0
Brad,EhtKeNUGGWnjsCLIhCD1jQ,2.0
Keven,ujHiaprwCQ5ewziu0Vi9rw,4.0
Tyler,77h11eWv6HKJAgojLx8G4w,4.0
Bruce,lGoO7JBynVIYnufsIiom9A,4.0
Lorraine,uuGL8diLlHfeUeFuod3F-w,4.0
Abby,h36qA5gnNTgByhxWx1aH-Q,4.0
Dave,mxeYwJLqiV2IRRcQgxFRBQ,4.0
Jennifer,sWwCwjsd27k0Y8m1RIWZEg,4.0
Jennifer,VxnZy3cU-ItbYiDK5XDX8g,2.0
MaryLou,MZDyj2F_ZpbNyPD-P69lug,5.0
Bruce,SDdB_gFAWW23cNmtwT-dAA,3.0
Denis,1QlPD5kYn3Yb-yDpuVa4bg,3.0
Vic,2LNnIARy-lGmrlEMZSxZ1w,5.0
Emily,I8T4Xsp3Wv7W-RJhsHrTDA,4.0
Steph,M7FOXsuEuRbwEfxUrNKv5w,3.0
Adrienne,c8XVH6Q_0bmMoPHLy_HKCw,1.0
Maggie,ujHiaprwCQ5ewziu0Vi9rw,2.0
Jennifer,oFHvr1cAktvU-bQgrl4aPw,4.0
Owen,OCmW3HWUDfO6yTsxq7Q9YQ,5.0
Alf,vRP9i7ev4hWDf818xUZy6g,2.0
Fox,FKQUxOfW_W5R4OTut4G1Vw,5.0
Jack,a0v7Si0DK4cIko7AQY4YXg,3.0
Bruce,A0FLFsqkGK59l2WPhi93mg,4.0
Tiffany,s7n4xxYghCLTlE10HocF_g,1.0
Stefany,wZvSsHFU0NdyQ03625kh6g,3.0
Karen,PNTyiqS7R-0c1ofxOfDijQ,4.0
Miriam,H5Y6o9H4rtxbHJFgLqI6Fw,3.0
Cynthia,QoRL0_AwNV-GkHFe8tvp2g,3.0
Steph,ujHiaprwCQ5ewziu0Vi9rw,4.0
Sal,yckeKwCt1c7nXozE_sY76Q,4.0
Jennifer,lORarpawnpiCoDGEAiQ52w,2.0
Katharine,4hG2j_ibsNblDgqei05U_g,4.0
Yuko,A5iG16s4QpPuU4HplWhlyQ,4.0
Jennifer,cfduvIw7CGD8KjMa1gqkaw,3.0
Owen,8JKnOH3SsIchiK65cUzvbQ,3.0
Chris,Ve_RgUoXVEeNnpvmSLV8AA,2.0
Jennifer,fqBnZxSkG287OOyU9LvTig,4.0
Jennifer,_72dMXdWbVAgwB-Bxwz-mw,3.0
Jennifer,cs1qJvnWUg_f8g020z_3PQ,4.0
Amy,NQBhCRbFKQOfyAY8kRYP8g,3.0
Andrea,2NsEac9xCBI05bo5l4yI7Q,2.0
Dianna,_7wj87KZspahqDHxbXreMQ,3.0
Emily,diaiQrxYFU1V5qxrFnW9fg,4.0
Stefany,zcpfOE1tBET_5YUjq8y11g,4.0
Juan,jSOUzzgAwr8x12I9s8lh8A,4.0
David,qTosDLjOmnDIjWnZjOfFcg,3.0
Jennifer,iVTw0miizU79B4TcT3mJnA,4.0
Jennifer,hRbUkwU9awUan32CD-mdHA,4.0
Daisy,EneqsOFGCK4KXofNHsc5aQ,4.0
Jennifer,dUffgo9Lh_Vk9TLuFR5ywg,4.0
Jennifer,vd1LX9iJ1vAQgdETC6EiQg,4.0
Owen,ed3DtCasPymHqJ_0EKzmKg,4.0
Stefany,gOOfBSBZlffCkQ7dr7cpdw,4.0
Lorrie,nXfTvWaTLxF1koYurYDAZQ,3.0
Stefany,X5uxdU9GHoUAqo2wmbg3OQ,1.0
Tiffany,sbb9isKQySeqf8l_rLKjXA,4.0
Joyce,0PMKMyfX1j7Nc4esk1RaMg,4.0
Joe,smEBGmtg-U8Rxa2P2jKClQ,4.0
Mel,afMwlotE4c2nBLilhaOxhw,4.0
Gabi,ibf4xvHWD4t1DOOZhidHBg,4.0
Samantha,NCFwm2-TDb-oBQ2medmYDg,5.0
Jennifer,-4TMQnQJW1yd6NqGRDvAeA,5.0
Stefany,7kzQjGmeI0Z1q06q_aE1PQ,4.0
Michael,Vs7gc9EE3k9wARuUcN9piA,5.0
Ken,ujHiaprwCQ5ewziu0Vi9rw,5.0
Hannah,-1xuC540Nycht_iWFeJ-dw,3.0
Chad,PrBHv6zXtkJNjmlU79Y6Fg,4.0
Bruce,_csgqOCUWhaS4KAwm9Rcag,3.0
Miriam,viFP7j-WLzVhkCFXWGWQDw,4.0
Jill,_pBXtjN43eqMV0XZTz7nmw,5.0
J,Ja4stXdNYr39u5CZHMNtjw,3.0
J,ShC-ssYf7dmQQQhksBtsVA,4.0
Andy,5Z-vw4_w-I1Z9XcbCkmCfA,3.0
Dan,Y4vMszfSwQNArPTmu8vV4Q,4.0
Michael,RrXlDMjW30v2KatCxOobdQ,4.0
Andrea,3VSNk5Qq16batkwybG4xuw,3.0
Jennifer,MgHWbwuxxb_txhI3lK_bKg,3.0
Rebecca,c_iQzwsTDYraPvHSKz88QA,3.0
Ryan,R3iom4lNTG-9A6qczf6V8w,3.0
Laura,5TX8o0vsxFsu9_QPhoeI4A,3.0
Chris,KMWaFPLvtY-TCOoqMmkoyQ,4.0
Samantha,VUtazCTIc0aoOrQprP_s-Q,3.0
Justin,-dcI8oWvxdMCGp00da8Ksg,4.0
Rachel,NW366Ota9w52nYofW99u1g,3.0
Mel,rTZVcJZ8G80i6NjLw0SW8Q,4.0
Samantha,eoyvbnRYQe-z85e8Rc6vAg,3.0
Samantha,gHoP4eJimaMltfUlp6EP4Q,4.0
Jennifer,HexLvtz_lAoYwrBY7o_juw,3.0
Chris,cnmmAb9Laq6AqFKgdBjU-g,5.0
Michael,aX2xrLwH7Yi7qpZuinC0VQ,2.0
Chris,5GwFUNl6nsDsMuv435G1Eg,5.0
Emily,ZtJ6sTq7-5rL9ORUtQJHAQ,4.0
MaryLou,4TPm-Y9mdYs984ui60cqCA,1.0
PatrickJ,fE7x3Ui2mzdwdfJnd7r_1g,2.0
Juan,r5PLDU-4mSbde5XekTXSCA,5.0
Kent,dUffgo9Lh_Vk9TLuFR5ywg,5.0
Jennifer,PxTKXsdYqoFHWAG2amz0XQ,4.0
Tiffany,b42EKdSk61zd_FEqEwioYQ,4.0
Stefany,hh-N1r9O1JpvzGw1mp0bKw,4.0
Matthew,5VtT9Pf7zOBP2OD5xaKLYw,3.0
Miriam,ujHiaprwCQ5ewziu0Vi9rw,4.0
Margret,JsGswUxAFK4uRht2UL62UA,4.0
Lorrie,Wxt2kWy9lj5eRxIO469reA,4.0
Ken,m16v3Xf6-35vCUDLU95OLg,4.0
John,6nEViBc5SbWHOutOSsCVDQ,3.0
Wendy,ArQs--vHJtN7_m6hGH9EmQ,5.0
Dianna,7EZ4Eu7YJ1ltRCC5jXFJrQ,3.0
Jen,4FLcfpUaYCQRMwZHcTcpdA,5.0
Chad,YxwxKqemcKwV4vIQXhVv_w,4.0
Randoll,wN_GLbSr92hCLRpqoPRmpQ,5.0
Andy,HhVmDybpU7L50Kb5A0jXTg,4.0
Kent,hCsJv234v62MgdsUU1j8dQ,4.0
Norm,faPVqws-x-5k2CQKDNtHxw,4.0
Juan,EAs61Wm1O6tLjCs8t2eP-Q,4.0
Monica,7EZ4Eu7YJ1ltRCC5jXFJrQ,2.0
Norm,5PTJ_FzN-tLdt8tZ-vAZFw,4.0
Sal,-9YyInW1wapzdNZrhQJ9dg,3.0
Norm,65GMvjjrsvyR9pxxAys7qg,4.0
J,BIbjBxoiJLS8CnNsSP64TQ,2.0
Stefany,tf8Ge1hPe-zGZIHI2Cgvyg,3.0
Shannon,xi4yGWRFBRaLDygBj2lqBw,3.0
Messer,vodVvMALuQPScQJpLhfcyg,5.0
Brad,9E1q2uEMd881wnruicNTUA,5.0
David,_j2EtQtgLuXGRBfbM5YwZA,4.0
Emily,BhueLLvA0k9G1Lr0WeZX9w,3.0
Jennifer,QHZw2L6LV1qmExNJbfhIsQ,4.0
Charley,oxwGyA17NL6c5t1Etg5WgQ,5.0
Denise,USGHcJS_Qpw32ngZEXrG_Q,1.0
Norm,8WBHKj2davW6hhZWlUQ7DA,3.0
Michael,GvSb0uWmBsB58jbzpogciQ,3.0
Jen,d_L-rfS1vT3JMzgCUGtiow,4.0
Amuse,mz9ltimeAIy2c2qf5ctljw,4.0
Norm,A4zLP5AyKEEHQr_dWEZKig,4.0
Bruce,fDgPqRj5oQE-lDRCc4afDg,2.0
Stefany,q4i-GbjeSp6ucBDXGE9DqA,3.0
Stefany,68O4uYCd0YToLOLqHTBSZQ,3.0
Jennifer,N1Tmmy55Zj6__67xh_uCxw,4.0
Rob,XqKJ6PHxt7fbUptQe_SJcg,4.0
Fox,tB_SvIaU0KmMgrM4kLPW8Q,5.0
J,mTBUb4WogrzUJporlw2rxw,3.0
Chad,wB3wHS79wDxGTnEk8N51qA,2.0
Owen,c-6ECG_qjX09UBOI1VrZyg,4.0
Nicole,ZCXjNG1EBFiKKMtR9DOTGg,3.0
Cynthia,6ANVuBMmpkXpFd5Hzkn4_Q,3.0
J,dYMhfzyZyklXELmYq_wfKg,4.0
Krysten,RO32EAy8IfnWAm04vCPmzA,4.0
Christopher,fbfJi9uj86621DntGpIa9w,4.0
Yuko,EC6xUsmzvVqRD2sdcE1kNQ,4.0
Hank,6xgcHeLad-VaoTIQewK84A,3.0
Vic,Os1n1_idfw9vv9kwULGJnQ,5.0
Margret,aykJmEbscH3WngIhjxZoWw,3.0
Michael,d_L-rfS1vT3JMzgCUGtiow,4.0
Karen,I779CNMLWhZu6BxkGfLvwQ,2.0
Karen,NRYDRPfKwJPJAw5xIN-qFg,4.0
Sandy,YRyYbOSwvHkZsZOLv98oQg,5.0
Dani,YRyYbOSwvHkZsZOLv98oQg,4.0
Chad,TreYsBGjXptogQQmQh1-bg,3.0
Juan,3fdtp-bzoE4ZgTakkcEBzQ,5.0
Stefany,0h5yI6np7weAVH0jsjHqPw,3.0
Stefany,xGn4RxYKA-RYdE2hukuyNw,2.0
Margret,Wxxvi3LZbHNIDwJ-ZimtnA,3.0
Chris,TKsIZH-90okml6WWfrPKEg,3.0
Stacy,6nKR80xEGHYf2UxAe_Cu_g,4.0
Allister,tHS01X7Vg-Yk3KVeKAH1vA,2.0
Daisy,Wxxvi3LZbHNIDwJ-ZimtnA,4.0
Carlos,7EZ4Eu7YJ1ltRCC5jXFJrQ,4.0
Jeffrey,n5fp_q7OvqVCnV_IhAyaAQ,4.0
Karen,VkOyrR6CDfhZ7hh4yOvhiw,4.0
Gabi,zDMrw0ZrXTjTXsTqlUxmBA,5.0
Margret,VkECNTcZZ1mdN-VJltJcWA,2.0
Vivian,4hG2j_ibsNblDgqei05U_g,4.0
Jackie,DVfCbJhJUDWRlUfrKzaKOA,3.0
Arnel,-U7tvCtaraTQ9b0zBhpBMA,3.0
Chad,osSwv6CJy5hDKQdOKeyTow,3.0
Norm,OdeDt-ceeNTu7LSTUqqBbA,5.0
Jim,70Bti9GmBOv9jN_peapD7w,4.0
Matthew,6KnKTl4h-RjZfVjmrVyodQ,2.0
Vicky,jobP3ywRd3QNZ_GCoPG2DQ,3.0
Alf,S9-8BjiC0G_58fIeezypPQ,4.0
Betty,pH0BLkL4cbxKzu471VZnuA,5.0
Brad,1VKjDpPJdVoiRc8I9f7U9g,4.0
Darylynn,Wxxvi3LZbHNIDwJ-ZimtnA,5.0
Stefany,XsSgv3vBOyOBXn3Co8EVIg,3.0
Kenneth,e59uNE07Gf-yrIl4rX3KZw,4.0
Stefany,Vs7gc9EE3k9wARuUcN9piA,4.0
Brad,aXgF2q1ciYIwUS2ULNNCgQ,4.0
Bruce,oma1tdvjKlNH5-SRtBMBJg,4.0
Kimberly,2mdF-c66TY3eSyTVI4GhQg,3.0
Michael,fhvLEIKdL8Xw3ZKrHCPcpA,4.0
Stefany,V9OIBO95GDFRvQMcKsNT2w,3.0
Jennifer,IFg1pCoF9m90ivwvE3SUcQ,2.0
Ninette,Wxxvi3LZbHNIDwJ-ZimtnA,4.0
Cynthia,Ql5npMMRWKurN99tgA-g5w,4.0
Jen,lDVrw4kaua2W4GeP4Cy-EQ,5.0
Jennifer,QyQ8jldZwSr1tniW0nQbyQ,4.0
Eric,BJ3AyMhTaORAu_e_J2KNEQ,4.0
Canny,2mdF-c66TY3eSyTVI4GhQg,3.0
Cynthia,nXfTvWaTLxF1koYurYDAZQ,4.0
Connie,Wxxvi3LZbHNIDwJ-ZimtnA,5.0
Kenneth,2gUlfNEmqFlugmT-uT1m_w,2.0
Samantha,XXW_OFaYQkkGOGniujZFHg,4.0
Kent,vYKZHWBuBT1PUevggLAE9w,5.0
Norm,OInhJVfP1RsagGA6dI-FAA,4.0
Norm,-hcBecAaOJmfMi8oX6-CYA,4.0
Bruce,N2M0WyGCyTV5jMOYPH7odA,4.0
Demitri,G1lB2bUf1MT1FZT8TBy62g,5.0
Jen,p4jRa3qzDJtV-hSjcuNUag,3.0
Demitri,9edPSkfXKsJmkZYIaOmA7Q,3.0
Jen,NyLYY8q1-H3hfsTwuwLPCg,5.0
Jason,yPcAdikNrXEsfbHNBQUjkQ,4.0
Emily,8mIrX_LrOnAqWsB5JrOojQ,5.0
